fid,ft_act_2week_work_active_period_ls_hour0_4,ft_act_month_rest_active_period_ls_hour0_4,ft_act_month_work_active_period_ls_hour0_4,ft_app_act_30d_allcate_cnt,ft_app_act_30d_allcate_days,ft_app_act_30d_allcate_times,ft_app_act_30d_debit_credit_cnt,ft_app_act_30d_debit_credit_days,ft_app_act_30d_debit_credit_times,ft_app_act_30d_game_days_avg,ft_app_act_30d_live_days,ft_app_act_30d_live_times,ft_app_act_30d_messaging_social_days,ft_app_act_30d_messaging_social_times,ft_app_act_30d_micro_loan_cnt,ft_app_act_30d_micro_loan_days,ft_app_act_30d_micro_loan_times,ft_app_act_30d_office_business_days,ft_app_act_30d_photo_cnt_m_rate,ft_app_act_30d_photo_days,ft_app_act_30d_photo_times,ft_app_act_30d_short_video_cnt_m_rate,ft_app_act_30d_short_video_days,ft_app_act_30d_short_video_times,ft_app_ins_bank_cnt_rate,ft_app_ins_current_bank_cnt,ft_app_ins_current_child_rearing_cnt,ft_app_ins_current_credit_card_cnt,ft_app_ins_current_debit_credit_cnt,ft_app_ins_current_debit_credit_cnt_cv,ft_app_ins_current_debit_credit_cnt_m_rate,ft_app_ins_current_discounts_cnt,ft_app_ins_current_examination_cnt,ft_app_ins_current_finance_cnt,ft_app_ins_current_finance_cnt_cv,ft_app_ins_current_finance_cnt_m_rate,ft_app_ins_current_fitness_cnt,ft_app_ins_current_fitness_cnt_m_rate,ft_app_ins_current_game_cnt,ft_app_ins_current_imei_alter_cnt,ft_app_ins_current_invest_cnt,ft_app_ins_current_life_casual_cnt,ft_app_ins_current_live_cnt,ft_app_ins_current_lottery_cnt,ft_app_ins_current_malicious_cnt,ft_app_ins_current_market_cnt,ft_app_ins_current_messaging_social_cnt,ft_app_ins_current_micro_loan_cnt,ft_app_ins_current_news_reading_cnt,ft_app_ins_current_office_business_cnt,ft_app_ins_current_online_gamble_cnt,ft_app_ins_current_online_shopping_cnt,ft_app_ins_current_payment_cnt,ft_app_ins_current_photo_cnt,ft_app_ins_current_risk_cnt,ft_app_ins_current_short_video_cnt,ft_app_ins_current_shortterm_loan,ft_app_ins_current_travel_cnt,ft_app_ins_current_video_cnt,ft_app_ins_debit_credit_cnt_rate,ft_app_ins_finance_cnt_rate,ft_app_ins_history_bank_cnt,ft_app_ins_history_child_rearin_cnt,ft_app_ins_history_credit_card_cnt,ft_app_ins_history_debit_credit_cnt,ft_app_ins_history_discounts_cnt,ft_app_ins_history_examination_cnt,ft_app_ins_history_finance_cnt,ft_app_ins_history_fitness_cnt,ft_app_ins_history_gamble_cnt,ft_app_ins_history_game_cnt,ft_app_ins_history_imei_alter_cnt,ft_app_ins_history_insurance_cnt,ft_app_ins_history_invest_cnt,ft_app_ins_history_life_casual_cnt,ft_app_ins_history_live_cnt,ft_app_ins_history_lottery_cnt,ft_app_ins_history_market_cnt,ft_app_ins_history_messaging_social_cnt,ft_app_ins_history_micro_loan_cnt,ft_app_ins_history_money_management_cnt,ft_app_ins_history_news_reading_cnt,ft_app_ins_history_office_business_cnt,ft_app_ins_history_online_gamble_cnt,ft_app_ins_history_online_shopping_cnt,ft_app_ins_history_payment_cnt,ft_app_ins_history_photo_cnt,ft_app_ins_history_risk_cnt,ft_app_ins_history_short_video_cnt,ft_app_ins_history_shortterm_loan,ft_app_ins_history_shortterm_loan_m_rate,ft_app_ins_history_simulator_cnt,ft_app_ins_history_tally_cnt,ft_app_ins_history_travel_cnt,ft_app_ins_history_video_cnt,ft_app_ins_lottery_cnt_rate,ft_app_ins_micro_loan_cnt_rate,ft_app_ins_online_gamble_cnt_rate,ft_cross_ins_credit_ins_largest_cate_cnt,ft_cross_ins_wifilocating_tag_credit_card,ft_cross_lbs_4wr_act_cnt_app_4w_unins,ft_cross_tag_city_level1_housing_price,ft_cross_tag_city_level3_price,ft_cross_tag_city_level4_price,ft_dev_battery_all_30d_whole_allday_hours,ft_dev_battery_all_90d_whole_allday_hours,ft_dev_battery_charge_30d_weekday_allday_hours,ft_dev_battery_charge_30d_whole_allday_hours,ft_dev_battery_charge_90d_weekday_allday_hours,ft_dev_battery_charge_90d_weekend_allday_hours,ft_dev_battery_charge_90d_whole_allday_hours,ft_dev_battery_full_30d_weekday_allday_hours,ft_dev_battery_full_30d_weekend_allday_hours,ft_dev_battery_full_90d_weekday_allday_hours,ft_dev_battery_full_90d_weekend_allday_hours,ft_dev_battery_full_90d_whole_allday_hours,ft_dev_battery_use_30d_weekday_allday_hours,ft_dev_battery_use_30d_weekday_nighttime_hours,ft_dev_battery_use_30d_weekend_allday_hours,ft_dev_battery_use_30d_whole_allday_hours,ft_dev_battery_use_30d_whole_nighttime_hours,ft_dev_battery_use_90d_weekday_nighttime_hours,ft_dev_battery_use_90d_weekend_allday_hours,ft_dev_battery_use_90d_whole_allday_hours,ft_dev_battery_use_90d_whole_nighttime_hours,ft_dev_deprecia_price,ft_dev_ip_30d_weekday_closetime_cnt,ft_dev_ip_30d_weekday_nighttime_cnt,ft_dev_ip_30d_whole_nighttime_cnt,ft_dev_market_price,ft_dev_wifimac_30d_weekday_nighttime_cnt,ft_dev_wifimac_30d_weekday_nighttime_days,ft_dev_wifimac_30d_weekend_allday_cnt,ft_dev_wifimac_30d_whole_closetime_cnt,ft_dev_wifimac_30d_whole_nighttime_cnt,ft_dev_wifimac_30d_whole_nighttime_days,ft_finance_score_c_rule,ft_finance_score_e_rule,ft_gezhen_multi_loan_level,ft_gezhen_multi_loan_score,ft_gz_black_list,ft_gz_car_price,ft_gz_income_1,ft_ins_app_uninstall_category_190000,ft_lbs_same_night_stay_wifimac_cnt,ft_safe_score_c_rule,ft_safe_score_f_rule,ft_stable_imsi_changes,ft_tag_age,ft_tag_asset_management,ft_tag_banking,ft_tag_consumption_level,ft_tag_consumption_range,ft_tag_credit_card,ft_tag_education,ft_tag_gender,ft_tag_occupation_office,ft_tag_parent_0to2y,ft_tag_parent_3to6y,ft_tag_parent_k1tok6,ft_tag_parent_k7tok12,ft_tag_stock
951e2a626c1a2812cf1686d2302546e1,,,,1,11,32,0,0,0,0.0000,0,0,0,0,0,0,0,0,,0,0,,0,0,1.0000,1,0,0,0,,,2,10,2,0.2828,1.2000,1,3.0000,6,0,0,7,2,0,0,3,5,0,0,5,0,6,1,5,0,2,0,2,8,0.0000,1.0000,1,0,0,0,4,10,2,1,0,6,0,0,0,8,2,0,5,7,0,0,3,5,0,9,1,6,0,3,0,,0,0,2,11,0.0000,0.0000,0.0000,21,,7,,,10,1,8,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,,0,0,0,,0,0,1,0,0,0,542,560,none,0.4303,,,,0,2.5,545,10,2.5,18-24,0,1,2,8,0,,0,0,0,0,0,0,0
b0dda4ce8c42ff49a5250bcd728e470a,,,,1,1,1,0,0,0,0.0000,0,0,0,0,0,0,0,0,,0,0,,0,0,1.0000,4,0,0,0,,,3,1,6,0.0000,1.0000,0,,0,0,0,5,0,0,0,6,6,0,1,3,0,8,1,3,0,2,0,7,4,0.0000,1.0000,4,0,0,0,3,1,6,0,0,2,0,1,0,7,2,0,6,7,0,0,4,3,0,9,1,4,0,3,0,,0,0,12,9,0.0000,0.0000,0.0000,21,,6,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,1,1,0,0,542,560,none,0.3848,,,,0,2.5,545,10,3.0,25-34,0,1,1,1,0,,1,1,0,0,0,0,0
ccc49369053583a193c142a57531fcf7,,,,,,,,,,0.0000,,,,,,,,,,,,,,,1.0000,1,0,0,0,,,2,0,3,0.2020,1.2857,0,,3,0,1,3,0,0,0,4,3,0,1,1,0,5,1,1,0,1,0,3,3,0.0000,1.0000,1,0,0,0,3,7,3,1,0,7,0,0,1,12,1,0,7,10,0,0,2,3,0,9,1,5,0,3,0,,0,0,9,11,0.0000,0.0000,0.0000,20,2,1,,,,1,21,0,0,7,2,9,0,0,0,0,0,1,0,0,1,0,0,6,13,0,0,,,,3,,,,,,,545,555,none,0.4408,,,,0,2.5,546,6,3.0,25-34,0,1,2,8,0,,0,0,0,0,0,0,1
4d2059e4072c2c623e898ac9ce972043,,,,3,8,28,0,0,0,0.0000,0,0,0,0,0,0,0,0,3.0000,5,19,,0,0,1.0000,1,2,0,0,,,1,1,2,0.0000,1.0000,0,,0,0,0,1,0,0,0,5,2,0,0,1,0,6,1,4,0,2,0,6,3,0.0000,0.5000,1,17,0,1,7,10,4,1,0,2,0,0,0,7,1,0,10,5,1,0,4,1,0,14,1,7,0,3,0,,0,0,9,12,0.0000,0.0000,0.0000,20,2,10,,,10,11,30,0,0,3,0,3,0,0,0,0,0,7,0,4,11,0,1,5,27,1,0,0,0,0,3,0,0,1,0,0,0,542,560,none,0.4396,,999,4,0,2.5,545,9,3.0,45+,0,1,3,10,0,,1,0,0,1,0,0,0
32c87ebbb77b3626b19e121663bb09f6,,,,3,16,121,0,0,0,0.0000,0,0,2,10,0,0,0,0,,0,0,,0,0,0.0000,0,0,0,1,0.0000,1.0000,2,1,4,0.1414,1.2000,1,1.0000,1,0,0,12,0,0,0,6,6,0,4,0,0,7,1,3,0,3,0,8,5,0.2500,0.5714,0,0,0,4,3,1,7,1,0,3,0,0,0,13,0,0,9,8,1,0,6,1,0,10,1,3,0,3,0,,0,0,8,6,0.0000,0.0000,0.0000,10,2,7,,,10,35,130,4,5,18,7,25,0,1,2,2,4,19,2,11,30,2,2,24,105,2,,0,2,2,,1,1,2,0,1,1,542,556,low,0.519,,,,0,3.0,545,10,3.0,25-34,1,0,3,10,0,,1,1,0,0,0,0,0
d5e1812c5f339775a7874fb70ea34203,5,11,5,1,14,166,0,0,0,0.0000,0,0,14,166,0,0,0,0,,0,0,,0,0,0.0000,0,3,0,0,,,4,0,1,0.0000,1.0000,1,1.0000,2,0,0,5,0,0,0,5,7,0,2,3,0,8,1,4,0,2,0,3,4,0.0000,0.5000,0,9,0,0,5,0,2,3,0,8,0,1,0,14,1,0,8,11,0,0,7,5,0,13,1,7,0,4,0,,1,0,7,14,0.0000,0.0000,0.0000,21,2,2,,,,86,86,28,44,28,16,44,1,0,1,0,1,37,1,18,55,4,1,18,55,4,0,0,0,0,2,0,0,2,0,0,0,542,560,low,0.5,,999,999,0,2.5,545,11,3.0,25-34,0,0,3,10,0,,0,0,1,0,0,0,0
614f6c77ca9c9452831bb00b00ab3066,,,,2,3,18,0,0,0,0.0000,0,0,0,0,0,0,0,0,,0,0,,0,0,1.0000,3,0,1,0,,,3,0,6,0.0884,1.1250,0,0.0000,1,0,0,8,1,0,0,4,2,0,3,4,0,8,2,3,0,2,0,4,8,0.0000,0.8571,3,0,1,0,4,0,7,1,0,4,0,0,0,17,4,0,11,8,0,0,5,5,0,17,2,4,0,3,0,,0,0,7,19,0.0000,0.0000,0.0000,22,1,6,,,,4,7,2,3,2,1,3,0,0,0,0,0,0,0,1,1,0,0,3,4,0,,0,0,0,,0,0,1,0,0,0,545,560,none,0.3264,,,,0,2.5,545,10,3.0,25-34,0,1,3,10,1,,0,1,0,0,0,0,0
04a5d1fc24662adbe738b49ffe7f6c0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,,2.5,,0,2.5,,,,,,,,,,,,,,
999c1f4c5121a05253950cc524465d60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,2,2.5,18-24,0,0,2,,0,,1,0,0,0,0,0,0
7ce5a900cb0a84b1637ae602308cd01e,,,,8,3,65,0,0,0,1.0000,0,0,3,33,0,0,0,0,1.0000,3,10,1.0000,3,10,0.0000,0,0,0,0,,,0,1,0,,,0,,19,0,0,5,2,0,0,2,5,0,3,0,0,2,0,5,0,2,0,1,11,0.0000,0.0000,0,0,0,0,1,4,1,1,0,29,0,0,0,7,4,0,2,8,0,0,6,1,0,3,1,5,0,2,0,,0,0,4,20,0.0000,0.0000,0.0000,22,2,1,,,10,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,1,4,0,1,1,4,542,560,low,0.4893,,,,,2.0,545,10,2.5,18-24,0,0,2,6,0,,1,0,0,0,0,0,0
b10f6236132d8e66a431447b2caa667f,,,,,,,,,,0.0000,,,,,,,,,,,,,,,0.0000,0,1,0,0,,,2,5,1,0.0000,1.0000,0,,2,0,0,1,0,0,0,2,2,0,3,1,0,6,1,1,0,1,0,1,1,0.0000,0.5000,0,5,1,0,3,6,2,0,0,2,0,0,0,5,1,0,5,2,0,0,6,1,0,10,1,1,0,1,0,,0,0,2,6,0.0000,0.0000,0.0000,21,2,1,,,10,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,545,555,none,0.4108,,,,,2.5,546,6,2.5,35-44,0,0,2,5,0,,0,0,1,0,0,1,0
7ca46a8f0026802a204cae4675dabdc1,,,,,,,,,,,,,,,,,,,,,,,,,1.0000,1,0,0,1,0.0000,1.0000,0,0,5,0.0000,1.0000,0,,0,0,0,2,0,0,0,2,2,0,2,0,0,2,3,1,0,1,0,2,2,1.0000,1.0000,1,0,0,1,0,0,5,0,0,0,0,0,0,2,0,0,2,2,0,0,2,0,0,2,3,1,0,1,0,,0,0,2,3,0.0000,0.0000,0.0000,8,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553,554,none,0.4038,,,,,2.5,538,6,2.5,25-34,0,1,2,6,0,,1,1,0,0,0,0,0
37c20382f0ec5fa7608075f49a1a1c97,,,,,,,,,,,,,,,,,,,,,,,,,1.0000,1,0,0,0,,,1,0,3,0.0000,1.0000,2,1.0000,1,0,0,1,0,0,0,3,2,0,0,1,0,4,1,1,0,1,0,1,5,0.0000,1.0000,1,0,0,0,1,0,3,2,0,1,0,0,0,1,0,0,3,2,0,0,0,2,0,4,1,2,0,2,0,,0,0,1,7,0.0000,0.0000,0.0000,20,,1,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545,555,none,0.3701,,,,,2.5,546,6,2.5,25-34,1,1,2,,0,,0,0,0,0,0,0,0
10b90b1499b6c9a71f49224f5652ddff,,,,2,2,4,1,1,1,0.0000,0,0,0,0,1,1,1,0,,0,0,,0,0,1.0000,4,2,5,3,0.7483,1.8000,0,1,14,0.1088,1.0769,0,,2,0,0,7,0,0,0,3,5,1,2,3,0,4,1,1,0,1,0,1,4,0.7500,0.8235,4,2,5,4,0,1,17,0,0,3,0,0,0,8,0,0,3,8,2,0,3,4,0,4,2,1,0,1,0,,0,0,1,5,0.0000,0.5000,0.0000,4,1,6,,,10,9,19,3,4,3,1,4,0,1,0,1,1,3,0,1,4,0,0,3,14,0,1,0,0,0,5,0,0,1,0,0,0,548,548,none,0.2944,,,,0,2.0,539,10,3.0,25-34,1,1,3,10,1,,1,0,0,1,0,0,0
b7ea3a9582fd516b26ba06fe4e3df6fa,3,4,12,4,21,164,0,0,0,0.0000,0,0,0,0,0,0,0,0,,0,0,,0,0,0.5000,1,0,0,0,,,1,0,3,0.0000,1.0000,0,,0,0,0,8,0,0,0,4,2,0,6,4,0,8,2,1,0,1,0,4,4,0.0000,0.5000,2,16,1,0,4,2,6,3,0,4,0,0,0,20,1,0,8,5,0,0,8,6,0,14,3,2,0,2,0,,0,0,13,7,0.0000,0.0000,0.0000,22,,9,6,,,85,135,20,30,26,15,41,9,4,14,6,20,33,2,17,50,3,2,31,83,4,0,4,2,3,3,1,2,1,1,1,4,551,564,none,0.3292,,,,0,2.5,545,10,2.5,,0,1,3,10,0,,0,1,0,0,0,0,0
5e135f2b67b29bfd04d9a26ee9f80453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,,2.5,,0,2.5,,,,,,,,,,,,,,
02dd79fb55c6b8b7834d66030c6e44cb,,,,7,2,118,0,0,0,0.0000,0,0,2,28,0,0,0,0,2.0000,1,13,2.0000,1,13,1.0000,3,0,0,1,0.0000,1.0000,0,0,4,0.1088,0.9231,0,,0,0,0,1,0,0,0,3,2,0,0,1,0,3,0,2,0,1,0,1,2,0.5000,0.6667,3,0,0,2,3,0,6,0,0,3,0,0,0,6,0,0,4,3,1,0,4,1,0,6,1,3,0,2,1,1.0000,0,0,3,8,0.0000,0.0000,0.0000,8,,6,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,1,,,,,,,542,556,none,0.4109,,999,999,1,2.5,536,9,3.0,25-34,0,1,2,4,0,,1,0,0,0,0,0,0
2434ed3052ad7d1b8bed059a9e2e8510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,1,,10,,,,,,,,,,,,,,,,,,,,,,,0,,,,5,,,,,,,,,,,,,,,2.5,,2,2.5,25-34,0,0,3,,0,,0,0,0,0,0,0,0
7f03e5e23bea07547f3c883c87a39011,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,0,0,0,0,,,0,0,1,0.0000,1.0000,0,,4,0,0,3,0,0,0,2,5,0,0,0,0,2,1,7,0,1,0,1,9,0.0000,0.1667,1,1,0,1,12,4,6,2,0,24,0,0,0,16,1,0,15,13,1,0,10,2,0,22,3,18,0,5,0,,0,0,4,19,0.0000,0.0000,0.0000,21,2,1,,,10,,,,,,,,,,,,,,,,,,,,,,0,,,,2,,,,,,,553,559,low,0.4644,,999,999,0,2.5,546,7,2.5,18-24,0,0,2,8,0,,0,0,0,0,0,0,0
8cdcf606a6baf9e100dde40a021b69d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,,2.5,,0,2.5,,,,,,,1,,,,,,,
652533d689e11026f3bc0f0c0dcc7070,,,,1,8,65,0,0,0,0.0000,0,0,0,0,0,0,0,0,,0,0,,0,0,1.0000,4,2,0,0,,,5,1,6,0.0000,1.0000,3,1.1250,2,0,0,17,1,0,0,10,4,0,8,5,0,14,1,4,0,2,0,7,11,0.0000,1.0000,4,3,0,0,5,1,6,3,0,3,0,0,0,18,1,0,10,4,0,0,8,5,0,14,1,4,0,2,0,,0,0,7,11,0.0000,0.0000,0.0000,23,,1,,10,,36,98,1,1,6,1,7,0,0,0,0,0,26,0,9,35,0,1,22,92,1,,10,1,1,,1,1,3,4,1,1,542,560,none,0.3273,,,,,2.5,545,10,3.0,25-34,1,1,3,10,0,,0,0,0,0,0,0,0
8a9d16273b78cd3e44525ed4b7d76698,,,,3,4,41,0,0,0,0.3333,0,0,0,0,0,0,0,0,,0,0,,0,0,0.0000,0,1,0,0,,,0,5,0,,,0,,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0.0000,0.0000,0,1,0,0,6,9,3,2,0,4,0,1,0,8,1,0,6,6,0,0,3,6,0,12,1,4,0,3,0,,0,0,9,9,0.0000,0.0000,0.0000,21,,6,1,,,1,10,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,10,0,0,0,0,0,1,0,0,1,0,0,0,542,560,low,0.5,,999,999,0,2.5,545,9,3.0,35-44,0,0,2,6,0,,0,1,0,0,1,0,0
93d68a5e0c9ab485694ffb95cd0619af,,,,2,2,3,0,0,0,0.0000,0,0,0,0,0,0,0,0,1.0000,1,1,,0,0,1.0000,1,1,0,0,,,3,1,2,0.0000,1.0000,1,1.0000,4,0,0,3,0,0,0,4,3,0,1,1,0,7,1,5,0,2,0,2,5,0.0000,1.0000,1,1,0,0,5,1,2,2,0,9,0,0,0,5,0,0,6,4,0,0,2,2,0,10,1,5,0,2,0,,0,0,4,7,0.0000,0.0000,0.0000,21,2,6,,,10,4,35,0,0,2,0,2,0,0,0,0,0,4,0,0,4,0,2,9,34,4,,2,0,0,,0,0,0,2,0,0,542,560,none,0.4408,,,,0,2.5,545,10,3.0,25-34,0,1,3,10,0,,0,0,1,0,0,0,0
c672044046c456a8ece9bd64ae03d02e,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,0,0,0,0,,,1,0,1,0.0000,1.0000,0,,3,0,0,4,0,0,0,2,3,0,3,0,0,3,1,1,0,1,0,1,6,0.0000,0.1000,2,0,2,2,1,0,10,0,0,6,0,0,0,6,0,0,3,8,0,0,5,1,0,4,3,3,0,1,0,,0,0,2,7,0.0000,0.0000,0.0000,21,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553,559,none,0.3125,,,,,2.5,546,6,2.5,18-24,0,0,2,,0,,1,0,0,0,0,0,0
5e5cbee4a6c74a8188e26ae54c60c9df,,,,,,,,,,0.0000,,,,,,,,,,,,,,,0.0000,0,0,0,0,,,1,7,1,0.0000,1.0000,1,1.0000,1,0,0,4,0,0,0,1,6,0,2,3,0,2,1,0,0,0,0,1,5,0.0000,1.0000,0,0,0,0,4,12,1,3,0,8,0,0,0,7,1,0,5,11,0,0,15,7,0,8,1,2,0,1,0,,0,0,2,11,0.0000,0.0000,0.0000,21,,6,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545,555,low,0.5,,,,0,3.0,546,6,3.0,18-24,0,0,2,4,0,,0,0,0,0,0,0,0
094cace1285ac9e1392458e3ad796ba9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,1,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,2,2.5,0-17,0,0,3,,0,,0,0,0,0,0,0,0
62ca6dd86974e3079069cc6f7c3b5f17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,1,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,,2.5,,1,2.5,18-24,0,0,2,,0,,0,0,0,0,0,0,0
b5d5c96c3c596cd9ba415bfee4fba37f,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,0,0,0,1,0.0000,1.0000,1,0,7,0.0000,1.0000,0,,0,0,0,4,0,2,0,1,3,0,0,1,0,2,2,4,0,2,0,1,8,1.0000,0.7778,1,0,1,1,1,0,9,0,0,0,0,0,0,4,0,2,2,4,0,1,0,1,0,3,2,4,0,2,0,,0,0,1,8,1.0000,0.0000,0.0000,9,2,1,,10,,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,,0,0,0,,0,0,0,0,0,0,547,550,none,0.2877,,,,0,2.5,538,6,3.0,25-34,1,0,3,9,0,,1,0,0,0,0,0,0
56c72bb0829640ebce0a6f8c45b48df9,16,13,25,17,30,12951,0,0,0,6.0000,0,0,30,3946,0,0,0,0,1.5000,30,644,1.5000,30,644,1.0000,1,0,0,0,,,2,1,2,0.2020,0.8571,0,,5,0,0,4,0,0,0,4,3,0,0,0,0,5,1,3,0,2,0,1,4,0.0000,0.6667,1,0,0,0,3,2,3,0,0,5,0,0,0,6,0,0,5,4,0,0,3,0,0,7,2,5,0,3,0,,0,0,2,8,0.0000,0.0000,0.0000,21,2,10,,,,19,30,1,1,1,0,1,0,2,0,2,2,11,1,5,16,1,1,8,27,1,,3,1,2,,1,1,1,4,2,2,545,560,none,0.4303,,,,0,2.5,545,10,3.0,18-24,0,1,2,7,0,,0,0,0,0,0,0,0
5dad0913d1103a33a67755b5645fca40,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,0,0,0,0,,,1,0,2,0.0000,1.0000,0,,2,0,0,6,1,0,0,1,5,0,2,3,0,2,2,3,0,2,0,1,9,0.0000,0.6667,0,1,0,0,1,0,3,0,0,6,0,0,0,11,2,1,2,5,0,0,2,4,0,3,2,4,0,3,0,,0,0,2,14,0.0000,0.0000,0.0000,21,2,1,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547,555,none,0.4376,,999,999,,2.5,546,7,2.5,25-34,0,0,2,,0,,1,0,0,0,0,0,0
15fcd3f8d19cc1c9a412db8009afcc24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,999,,2.5,,1,2.5,35-44,0,0,3,,0,,1,0,0,0,0,0,0
868e18bf0d26d203e6b82bbf1ce49c5f,,,,1,1,33,0,0,0,0.0000,0,0,0,0,0,0,0,0,,0,0,,0,0,1.0000,2,0,2,0,,,2,0,5,0.0000,1.0000,0,,0,0,0,5,0,0,0,4,2,0,3,1,0,5,1,3,0,2,0,6,4,0.0000,1.0000,2,0,2,0,2,0,5,0,0,0,0,0,0,5,0,0,4,3,0,0,3,2,0,6,1,3,0,2,0,,0,0,6,4,0.0000,0.0000,0.0000,21,1,5,,,,2,151,0,0,25,10,35,0,0,1,1,2,1,1,1,2,1,23,41,131,28,,0,0,0,,0,0,1,0,0,0,542,560,none,0.2811,,,,0,2.5,545,10,3.0,25-34,0,1,2,5,1,,1,0,0,0,0,0,0
c9610fb72205731c8a20d14e4ebe50c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,2.5,,,,,,,1,,,,,,,
bdcd03db69e2ab9a8933544ab5c23da5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,1,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,5,,,,,,,,,,,,,,,2.5,,2,2.5,35-44,0,0,3,,0,,1,0,0,0,0,0,0
42d4e3b0ea8b8f7381328d2a16cc0cc7,,1,3,5,22,246,0,0,0,0.0000,1,1,0,0,0,0,0,3,,0,0,,0,0,0.0000,0,0,0,0,,,1,12,1,0.2828,0.6000,0,0.0000,0,0,0,5,1,0,0,1,3,0,2,4,0,3,1,1,0,1,0,2,4,0.0000,0.3333,1,1,0,0,2,24,3,5,0,2,0,0,0,10,2,0,4,3,0,0,5,5,0,6,1,6,0,3,0,,0,1,6,9,0.0000,0.0000,0.0000,23,,7,1,,,102,286,15,16,39,8,47,1,0,2,0,2,86,0,6,92,0,4,22,255,4,0,1,1,2,1,1,1,1,1,1,2,542,560,none,0.4513,,,,0,3.0,545,10,3.0,25-34,0,0,2,8,0,,0,0,0,0,0,0,0
